Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,mean_squared_error,mean_absolute_error,median_absolute_error,r2_score,explained_variance_score,Training Time,Inference Time
disclosure_x_tampered,Ewa,7,"{'beta': 0.001, 'machine_list': 'basic')",0.018069586,0.109391483,0.087266279,-0.057156822,0.007509598,8.328135291,0.020667909
disclosure_x_tampered,AdaBoost,8,"{'base_estimator__ccp_alpha': 0.018626021137767092, 'n_estimators': 11}",0.016811295,0.091801824,0.063634618,-0.010985317,-0.009047065,1.807243247,0.00165317
disclosure_x_tampered,Boruta,8,"{'ccp_alpha': 0.00518152548941889, 'n_estimators': 5}",0.016635657,0.091281355,0.058134327,-0.000422954,0,654.395238,0.000793701
disclosure_x_tampered,Cobra,8,"{'epsilon': 0.30109375981033515, 'machine_list': 'advanced')",0.017282931,0.095298653,0.070688991,-0.039348238,-0.002195637,177.8680937,14.67564355
disclosure_x_tampered,Ewa,8,"{'beta': 0.001, 'machine_list': 'basic')",0.017854998,0.095706199,0.065195923,-0.073750785,-0.039451023,8.386329625,0.021024767
disclosure_x_tampered,AdaBoost,9,"{'base_estimator__ccp_alpha': 0.00983468338330501, 'n_estimators': 8}",0.012410823,0.095408286,0.087499284,-0.014605978,0.00014974,1.998295379,0.001372511
disclosure_x_tampered,Boruta,9,"{'ccp_alpha': 0.0030233257263183977, 'n_estimators': 20}",0.012347764,0.095123765,0.087265842,-0.009450825,-2.22E-16,654.4872126,0.002180299
disclosure_x_tampered,Cobra,9,"{'epsilon': 0.3329508187462449, 'machine_list': 'basic')",0.012376634,0.093925309,0.08157088,-0.011810969,0.003993096,172.855706,14.68521394
disclosure_x_tampered,Ewa,9,"{'beta': 0.001, 'machine_list': 'basic')",0.014360892,0.098597375,0.084255974,-0.174027418,-0.093387997,8.344206265,0.021076434
disclosure_x_tampered,AdaBoost,10,"{'base_estimator__ccp_alpha': 0.018626021137767092, 'n_estimators': 11}",0.011770693,0.082262017,0.065720885,-0.003067499,0.003193343,2.111306272,0.001664278
disclosure_x_tampered,Boruta,10,"{'ccp_alpha': 0.0052454815957287135, 'n_estimators': 47}",0.011740878,0.082410092,0.061113671,-0.000526747,0,654.5357677,0.004575696
disclosure_x_tampered,Cobra,10,"{'epsilon': 0.10306175842052635, 'machine_list': 'basic')",0.012635928,0.084612102,0.059715492,-0.076800506,-0.026283814,172.5868696,14.591524
disclosure_x_tampered,Ewa,10,"{'beta': 0.001, 'machine_list': 'basic')",0.014439898,0.091598814,0.074135053,-0.230530121,-0.167338841,8.353595136,0.021035785
echoMonths,AdaBoost,1,"{'base_estimator__ccp_alpha': 0.023608897695197608, 'n_estimators': 6}",0.036235791,0.159957191,0.150589126,0.206299684,0.421197881,1.377625046,0.001187256
echoMonths,Boruta,1,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.035245671,0.143685176,0.098556254,0.227987039,0.511928268,47.47122563,0.001483531
echoMonths,Cobra,1,"{'epsilon': 0.34230144749706176, 'machine_list': 'basic')",0.037669053,0.168852808,0.133713306,0.174905856,0.577718077,37.22409875,10.33797641
echoMonths,Ewa,1,"{'beta': 0.001, 'machine_list': 'basic')",0.029266054,0.137975978,0.10479042,0.358963184,0.5842456,7.138258544,0.016758822
echoMonths,AdaBoost,2,"{'base_estimator__ccp_alpha': 0.018626021137767092, 'n_estimators': 11}",0.034500953,0.165578298,0.131143837,0.516415199,0.528447926,1.417772584,0.002108539
echoMonths,Boruta,2,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.031466461,0.142056061,0.092320879,0.558948355,0.559910325,47.2998109,0.002137867
echoMonths,Cobra,2,"{'epsilon': 0.28097802857549203, 'machine_list': 'basic')",0.030310584,0.150766634,0.105351501,0.575149779,0.579156787,37.58073923,10.47435999
echoMonths,Ewa,2,"{'beta': 0.001, 'machine_list': 'basic')",0.04517271,0.162251678,0.136464378,0.366833848,0.383378858,7.267590248,0.016542085
echoMonths,AdaBoost,3,"{'base_estimator__ccp_alpha': 0.030233257263183978, 'n_estimators': 84}",0.034667144,0.155377421,0.124798246,0.575161263,0.575854589,1.433711269,0.001838634
echoMonths,Boruta,3,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.036379491,0.149281835,0.100568642,0.554176802,0.565374041,47.29528388,0.001465408
echoMonths,Cobra,3,"{'epsilon': 0.3389745722954532, 'machine_list': 'basic')",0.067145059,0.237593479,0.26851496,0.17715107,0.212213354,37.42519983,10.49519345
echoMonths,Ewa,3,"{'beta': 0.001, 'machine_list': 'basic')",0.050246983,0.170104475,0.116501755,0.384233529,0.388969344,7.170804014,0.017775831
echoMonths,AdaBoost,4,"{'base_estimator__ccp_alpha': 0.041702200470257404, 'n_estimators': 17}",0.014921905,0.104364983,0.087979553,0.741685965,0.792331136,1.273853927,0.001428081
echoMonths,Boruta,4,"{'ccp_alpha': 0.0022957721372982554, 'n_estimators': 19}",0.0152758,0.097527711,0.062161494,0.735559678,0.743915762,47.30048673,0.002281056
echoMonths,Cobra,4,"{'epsilon': 0.29822825158838606, 'machine_list': 'basic')",0.036618182,0.159575769,0.135158856,0.366100365,0.538952253,37.24365642,10.47958387
echoMonths,Ewa,4,"{'beta': 0.001, 'machine_list': 'basic')",0.013112142,0.09266605,0.097376135,0.773014887,0.774769156,7.169614153,0.016065089
echoMonths,AdaBoost,5,"{'base_estimator__ccp_alpha': 0.031342417815924284, 'n_estimators': 27}",0.0197646,0.100516616,0.053309409,0.619962639,0.623495988,1.331881082,0.000786703
echoMonths,Boruta,5,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.019617775,0.09561214,0.039203994,0.622785818,0.627635698,47.29935842,0.002156913
echoMonths,Cobra,5,"{'epsilon': 0.3373777923580873, 'machine_list': 'basic')",0.015453639,0.096808717,0.07541331,0.702854584,0.710734494,37.2428673,10.48889868
echoMonths,Ewa,5,"{'beta': 0.001, 'machine_list': 'basic')",0.03244447,0.113387324,0.035349268,0.376151758,0.378713844,7.172577891,0.016623604
echoMonths,AdaBoost,6,"{'base_estimator__ccp_alpha': 0.041702200470257404, 'n_estimators': 17}",0.041975924,0.165549827,0.115898538,0.306341063,0.309450568,1.367402151,0.001205855
echoMonths,Boruta,6,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.047969436,0.184655488,0.153839536,0.207297305,0.211321874,47.28897944,0.00144375
echoMonths,Cobra,6,"{'epsilon': 0.2843980475800505, 'machine_list': 'basic')",0.049722897,0.176721622,0.159733193,0.178321076,0.217229202,37.28157111,10.48004071
echoMonths,Ewa,6,"{'beta': 0.001, 'machine_list': 'advanced')",0.041594233,0.157983721,0.137352436,0.312648563,0.315936414,7.172938703,0.015819577
echoMonths,AdaBoost,7,"{'base_estimator__ccp_alpha': 0.041702200470257404, 'n_estimators': 17}",0.052085735,0.18273658,0.140199745,0.231603039,0.284588,1.199409804,0.001072376
echoMonths,Boruta,7,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.045738001,0.155300817,0.11543789,0.325248248,0.411679716,47.30107827,0.002226575
echoMonths,Cobra,7,"{'epsilon': 0.3517155370299162, 'machine_list': 'basic')",0.057210311,0.189564527,0.138259903,0.156002519,0.266600785,37.15321211,10.59998836
echoMonths,Ewa,7,"{'beta': 0.001, 'machine_list': 'advanced')",0.045300457,0.17372807,0.12126548,0.331703146,0.433952053,7.170843231,0.016332265
echoMonths,AdaBoost,8,"{'base_estimator__ccp_alpha': 0.030233257263183978, 'n_estimators': 84}",0.099537875,0.260325923,0.277254357,0.13134974,0.447472171,1.337750638,0.002263303
echoMonths,Boruta,8,"{'ccp_alpha': 0.0023608897695197605, 'n_estimators': 6}",0.092575125,0.253193001,0.265441624,0.19211249,0.480945403,47.28422744,0.00093433
echoMonths,Cobra,8,"{'epsilon': 0.346671455108602, 'machine_list': 'advanced')",0.083723219,0.257058934,0.265544125,0.269361586,0.422637939,37.25293293,10.44797453
echoMonths,Ewa,8,"{'beta': 0.001, 'machine_list': 'basic')",0.123421223,0.292141102,0.331055318,-0.077076204,0.333947354,7.200860751,0.016170943
echoMonths,AdaBoost,9,"{'base_estimator__ccp_alpha': 0.023608897695197608, 'n_estimators': 6}",0.029921233,0.13268675,0.08252394,0.649693754,0.654980179,1.311602293,0.001493612
echoMonths,Boruta,9,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.022467729,0.109317139,0.066350204,0.736956504,0.737073038,47.29514038,0.00145786
echoMonths,Cobra,9,"{'epsilon': 0.22228127082501944, 'machine_list': 'basic')",0.02479654,0.121541524,0.094266638,0.709691682,0.709695135,37.34229789,10.40873375
echoMonths,Ewa,9,"{'beta': 0.001, 'machine_list': 'basic')",0.034036771,0.15055521,0.107810149,0.601510632,0.61994578,7.16796298,0.016598369
echoMonths,AdaBoost,10,"{'base_estimator__ccp_alpha': 0.030233257263183978, 'n_estimators': 84}",0.028106737,0.140819355,0.125724065,0.650532984,0.663233259,1.375705217,0.000811771
echoMonths,Boruta,10,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.023635179,0.123913598,0.087833369,0.706130404,0.713152441,47.30012097,0.002126797
echoMonths,Cobra,10,"{'epsilon': 0.24529558691203787, 'machine_list': 'basic')",0.026677607,0.129445839,0.102811003,0.668302167,0.688570154,37.12928324,10.45321946
echoMonths,Ewa,10,"{'beta': 0.001, 'machine_list': 'basic')",0.036706658,0.157533712,0.121037973,0.543605286,0.543674248,7.154785425,0.015883756
EgyptianSkulls,AdaBoost,1,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.170158446,0.310463725,0.224096386,0.016556006,0.016754057,1.043729851,0.013495371
EgyptianSkulls,Boruta,1,"{'ccp_alpha': 0.005930655182980569, 'n_estimators': 11}",0.135532358,0.297639908,0.230847567,0.21668018,0.221463558,143.0005332,0.001583376
EgyptianSkulls,Cobra,1,"{'epsilon': 0.027266962587190868, 'machine_list': 'basic')",0.315137659,0.427710843,0.397590361,-0.821362653,-0.698530892,40.41051118,10.56106144
EgyptianSkulls,Ewa,1,"{'beta': 0.001, 'machine_list': 'basic')",0.236868544,0.404637129,0.352067333,-0.369000204,0.112679162,6.95906408,0.014925052
EgyptianSkulls,AdaBoost,2,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.201665202,0.378292577,0.310163732,-0.665047913,-0.662479798,1.061390379,0.005422943
EgyptianSkulls,Boruta,2,"{'ccp_alpha': 0.005930655182980569, 'n_estimators': 11}",0.144294152,0.326400834,0.285695891,-0.191364071,-0.190636962,142.823436,0.001549501
EgyptianSkulls,Cobra,2,"{'epsilon': 0.027266962587190868, 'machine_list': 'basic')",0.358214565,0.517166849,0.481927711,-1.957597083,-1.41937241,40.67815479,10.65321362
EgyptianSkulls,Ewa,2,"{'beta': 100.0, 'machine_list': 'basic')",0.240514386,0.367529447,0.34939116,-0.985806044,0.001930994,6.941029494,0.015390586
EgyptianSkulls,AdaBoost,3,"{'base_estimator__ccp_alpha': 0.00983468338330501, 'n_estimators': 8}",0.104019025,0.280140603,0.239097234,0.345021655,0.346475686,0.964956895,0.001442189
EgyptianSkulls,Boruta,3,"{'ccp_alpha': 0.0023608897695197605, 'n_estimators': 6}",0.117188298,0.289423642,0.234845804,0.26209847,0.293269244,142.820999,0.001075312
EgyptianSkulls,Cobra,3,"{'epsilon': 0.027266962587190868, 'machine_list': 'basic')",0.138276899,0.241151272,0.0562249,0.129309525,0.224529013,40.23646268,10.50290811
EgyptianSkulls,Ewa,3,"{'beta': 0.001, 'machine_list': 'basic')",0.287564622,0.441313031,0.587911059,-0.810712993,0.15022252,6.922664227,0.014764058
EgyptianSkulls,AdaBoost,4,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.253729657,0.453368843,0.549053356,-0.517487794,-0.51743565,1.04918966,0.012619752
EgyptianSkulls,Boruta,4,"{'ccp_alpha': 0.0023608897695197605, 'n_estimators': 6}",0.190290647,0.370576386,0.324502168,-0.138076399,-0.113332175,142.8166749,0.001053276
EgyptianSkulls,Cobra,4,"{'epsilon': 0.027266962587190875, 'machine_list': 'advanced')",0.373214209,0.476238286,0.481927711,-1.232092272,-1.149186559,40.19695774,10.51173721
EgyptianSkulls,Ewa,4,"{'beta': 0.001, 'machine_list': 'basic')",0.324252019,0.485349634,0.627650949,-0.939262785,-0.107937661,6.922788172,0.014658035
EgyptianSkulls,AdaBoost,5,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.211269383,0.409319222,0.368139224,-0.168152366,-0.165386077,1.118030783,0.012576665
EgyptianSkulls,Boruta,5,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.273554816,0.475782005,0.502938008,-0.512541482,-0.504807613,142.8236776,0.001713378
EgyptianSkulls,Cobra,5,"{'epsilon': 0.027266962587190868, 'machine_list': 'basic')",0.244143884,0.366619204,0.212349398,-0.349922323,0.04534286,40.21668551,10.5439195
EgyptianSkulls,Ewa,5,"{'beta': 0.001, 'machine_list': 'basic')",0.32036072,0.472018243,0.399173776,-0.771341063,-0.007876406,6.925998357,0.014692732
EgyptianSkulls,AdaBoost,6,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.095791242,0.259742505,0.24497992,0.366487664,0.382848696,0.956196388,0.009210807
EgyptianSkulls,Boruta,6,"{'ccp_alpha': 0.0023608897695197605, 'n_estimators': 6}",0.093788357,0.266499427,0.26742988,0.379733684,0.380477611,142.8175305,0.001057803
EgyptianSkulls,Cobra,6,"{'epsilon': 0.027266962587190868, 'machine_list': 'basic')",0.208820557,0.387550201,0.439759036,-0.381028115,-0.050094436,40.22722958,10.54712844
EgyptianSkulls,Ewa,6,"{'beta': 0.001, 'machine_list': 'basic')",0.229934328,0.386504729,0.342683552,-0.520663373,0.085020384,6.935080311,0.01531795
EgyptianSkulls,AdaBoost,7,"{'base_estimator__ccp_alpha': 0.018626021137767092, 'n_estimators': 11}",0.129376405,0.314338673,0.28372832,-0.022728799,0,0.81631408,0.000620728
EgyptianSkulls,Boruta,7,"{'ccp_alpha': 0.0030233257263183977, 'n_estimators': 20}",0.153809517,0.30967074,0.230826548,-0.215874116,-0.17070376,142.8368732,0.002772892
EgyptianSkulls,Cobra,7,"{'epsilon': 0.027266962587190868, 'machine_list': 'basic')",0.249559421,0.391488494,0.38313253,-0.972783263,-0.089958872,40.38369745,10.52954775
EgyptianSkulls,Ewa,7,"{'beta': 0.001, 'machine_list': 'basic')",0.259299307,0.430686932,0.378199417,-1.049777684,0.181601319,6.948647345,0.014664878
EgyptianSkulls,AdaBoost,8,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.120741935,0.284149749,0.241410085,0.342039143,0.344029804,1.062403342,0.012691624
EgyptianSkulls,Boruta,8,"{'ccp_alpha': 0.0031342417815924286, 'n_estimators': 27}",0.120365165,0.293882836,0.251366492,0.344092281,0.352886008,142.8449921,0.00350774
EgyptianSkulls,Cobra,8,"{'epsilon': 0.027266962587190868, 'machine_list': 'advanced')",0.322658852,0.448955823,0.397590361,-0.758269774,-0.669447009,40.24871485,10.53532539
EgyptianSkulls,Ewa,8,"{'beta': 0.001, 'machine_list': 'basic')",0.276439172,0.417977851,0.273238804,-0.506404168,0.033663841,6.932406792,0.015055594
EgyptianSkulls,AdaBoost,9,"{'base_estimator__ccp_alpha': 0.005924320130156347, 'n_estimators': 77}",0.100058446,0.269729241,0.233266399,-0.212744884,-0.022802326,1.0128711,0.012534447
EgyptianSkulls,Boruta,9,"{'ccp_alpha': 0.004191945144032948, 'n_estimators': 23}",0.136349401,0.298987139,0.257122297,-0.652604504,-0.334364532,142.8431239,0.002920688
EgyptianSkulls,Cobra,9,"{'epsilon': 0.054533925174381735, 'machine_list': 'basic')",0.47247526,0.630893096,0.746987952,-4.726572617,0.097648986,40.29298823,10.54344592
EgyptianSkulls,Ewa,9,"{'beta': 0.001, 'machine_list': 'basic')",0.09446825,0.267495342,0.288275829,-0.144989671,0.00715442,6.956104535,0.014881551
EgyptianSkulls,AdaBoost,10,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.123608176,0.271386063,0.208165997,0.123075333,0.126841752,0.93075162,0.009096819
EgyptianSkulls,Boruta,10,"{'ccp_alpha': 0.0023608897695197605, 'n_estimators': 6}",0.103288147,0.268989502,0.286823579,0.267233554,0.268886607,142.8287418,0.001050028
EgyptianSkulls,Cobra,10,"{'epsilon': 0.027266962587190868, 'machine_list': 'basic')",0.356084579,0.457831325,0.397590361,-1.526203052,-1.51184973,40.28827933,10.5273415
EgyptianSkulls,Ewa,10,"{'beta': 0.001, 'machine_list': 'basic')",0.308966187,0.468927615,0.374541062,-1.191926779,0.103935763,6.946386888,0.014545462
ERA,AdaBoost,1,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.045132004,0.176257656,0.171829971,0.333906411,0.349551398,1.32300107,0.002345264
ERA,Boruta,1,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.040957527,0.165393017,0.13191483,0.39551662,0.406809415,619.9948537,0.002284948
ERA,Cobra,1,"{'epsilon': 0.047351744362553884, 'machine_list': 'basic')",0.041900839,0.17232926,0.167965221,0.381594486,0.383723493,286.7396265,16.95810752
ERA,Ewa,1,"{'beta': 0.001, 'machine_list': 'basic')",0.039994493,0.16574593,0.163955642,0.409729838,0.433965503,7.896038689,0.02417605
ERA,AdaBoost,2,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.04058672,0.16250669,0.133052147,0.236014675,0.261173907,1.132435314,0.001952271
ERA,Boruta,2,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.039839824,0.158843237,0.135312315,0.2500739,0.294989734,619.8322693,0.002253956
ERA,Cobra,2,"{'epsilon': 0.0941647792390693, 'machine_list': 'basic')",0.040774174,0.15441542,0.126712329,0.232486141,0.28155185,287.0601447,17.02116466
ERA,Ewa,2,"{'beta': 0.001, 'machine_list': 'basic')",0.037707249,0.148138507,0.116703776,0.290216495,0.315284553,7.901373321,0.024246214
ERA,AdaBoost,3,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.04066918,0.169671083,0.14126971,0.313944081,0.315950835,1.184652977,0.001743613
ERA,Boruta,3,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.042291685,0.170740844,0.137993402,0.286573748,0.287339399,619.836307,0.002262141
ERA,Cobra,3,"{'epsilon': 0.09699409384915685, 'machine_list': 'basic')",0.037322505,0.158657562,0.132548546,0.370399762,0.370647264,286.8668908,17.05163422
ERA,Ewa,3,"{'beta': 0.001, 'machine_list': 'basic')",0.039112241,0.16354639,0.134692396,0.340208387,0.344703693,7.894011223,0.023727191
ERA,AdaBoost,4,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.047940421,0.174617619,0.133558091,0.151755014,0.203617158,1.228544453,0.001823105
ERA,Boruta,4,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.045547245,0.165820988,0.125070878,0.194099226,0.225202292,619.8255874,0.001516805
ERA,Cobra,4,"{'epsilon': 0.13927025086986092, 'machine_list': 'basic')",0.039726976,0.156113097,0.116357972,0.297081517,0.331492392,286.6183034,17.14502158
ERA,Ewa,4,"{'beta': 0.001, 'machine_list': 'basic')",0.042363835,0.159963822,0.124452868,0.250425638,0.291445366,7.894286654,0.024188115
ERA,AdaBoost,5,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.034685614,0.148236969,0.129106121,0.340812652,0.348333248,1.111629496,0.001165977
ERA,Boruta,5,"{'ccp_alpha': 0.001862602113776709, 'n_estimators': 11}",0.035645116,0.153918998,0.115652765,0.322577683,0.335615242,619.8338925,0.001554249
ERA,Cobra,5,"{'epsilon': 0.09267671056911801, 'machine_list': 'basic')",0.031938377,0.141524873,0.11700487,0.393022891,0.408102387,286.5666715,17.04092485
ERA,Ewa,5,"{'beta': 0.001, 'machine_list': 'basic')",0.030144556,0.141964219,0.121412478,0.427113798,0.427429369,7.906586166,0.024133341
ERA,AdaBoost,6,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.045597039,0.1772212,0.155120482,0.362334915,0.370466188,1.313246156,0.001588815
ERA,Boruta,6,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.041425632,0.164434569,0.141515763,0.420671177,0.428174767,619.8351541,0.002279222
ERA,Cobra,6,"{'epsilon': 0.09174183878039956, 'machine_list': 'basic')",0.037075965,0.150328071,0.113636364,0.481500357,0.481758977,287.1817876,17.0463857
ERA,Ewa,6,"{'beta': 0.001, 'machine_list': 'basic')",0.036386202,0.149635461,0.108020792,0.491146553,0.492139435,7.890856817,0.024105498
ERA,AdaBoost,7,"{'base_estimator__ccp_alpha': 0.0027387593197926163, 'n_estimators': 55}",0.041098416,0.164368962,0.163690476,0.181586656,0.189995097,1.217594016,0.001596566
ERA,Boruta,7,"{'ccp_alpha': 0.001981014890848788, 'n_estimators': 18}",0.039466004,0.159632446,0.144606137,0.214093691,0.234930054,619.8343987,0.002237994
ERA,Cobra,7,"{'epsilon': 0.09851531980397316, 'machine_list': 'basic')",0.04069569,0.166709975,0.149001973,0.189606351,0.223388817,287.1884372,17.06370302
ERA,Ewa,7,"{'beta': 0.001, 'machine_list': 'basic')",0.042869611,0.169224976,0.153927223,0.146315972,0.16520006,7.888818631,0.024025318
